word,word_count,x_coord,y_coord,rank
tute,50.0,2.806277,-0.17705838,3236
touo,108.0,-3.0173573,0.94675225,3237
pauui,111.0,-2.5214133,1.0256472,3238
nooti,105.0,-1.658952,-4.1092916,3239
kohimarama,189.0,1.6990567,3.4343164,3240
kotia,112.0,3.1262329,-4.2499943,3242
haate,122.0,1.672533,-5.4453564,3243
ngia,109.0,-0.12308722,-0.6379047,3244
whakaoranga,116.0,1.8166223,0.9375994,3245
kume,128.0,7.772801,1.1855104,3246
paana,109.0,0.5744971,-4.3055425,3247
rukea,99.0,0.9708138,-1.0336479,3248
kahaere,135.0,2.9525363,0.2739761,3249
whakahou,101.0,0.8813422,3.5201397,3251
huhu,163.0,7.739205,-2.4357955,3253
whakatohea,134.0,7.1307907,0.1924443,3255
rouru,114.0,-0.55810744,5.1574497,3256
taanga,93.0,2.6126957,0.47869933,3257
tiuka,109.0,4.3911977,1.6827179,3258
ata_whakaarohia,1.0,-0.5073904,3.4926903,3259
iioa,110.0,-3.5486746,-1.5147339,3260
mato,122.0,-1.7924964,-2.1438737,3261
hainatanga,99.0,0.4256506,5.299076,3262
tiria,102.0,2.6732202,-5.1649365,3263
tamehana,128.0,9.277422,-1.8113637,3265
paora_tuhaere,1.0,8.495555,-1.6275501,3266
waihotanga,99.0,2.7465198,1.610428,3270
kaokao,112.0,4.232908,-4.6359677,3271
niutu,102.0,-1.5808364,-0.47166947,3272
maire,116.0,6.158645,-2.8981576,3274
tiihi,152.0,0.40490147,-5.7016006,3275
whakarangatira,100.0,0.1710413,1.826576,3276
takana,269.0,6.5478554,1.4301549,3279
meingatia,97.0,0.40099633,4.37863,3280
tekau_toru,1.0,-1.2720114,-6.4575853,3281
utii,101.0,-3.5617392,-3.0478156,3283
akoe,101.0,-0.5900352,-1.3312228,3284
whakangaromia,104.0,1.3458517,-0.34951526,3285
ike,158.0,-1.8273325,-2.0444634,3286
poua,103.0,5.569466,-2.6389623,3287
warewaretia,102.0,1.8012855,1.6518073,3288
tokomahatanga,105.0,0.9606383,2.821575,3291
koatou,109.0,-2.6538835,0.4623537,3295
hema,121.0,6.7335014,-1.1690817,3296
kiwa,246.0,6.9453435,1.3128992,3297
whakamanawa,97.0,3.8596709,2.1787457,3299
tekupu,45.0,0.03418829,2.5976517,3300
rapeti,110.0,1.5618218,-4.9122376,3301
katou,112.0,-0.19273062,-2.808838,3302
taumahatanga,100.0,0.73749673,3.9163375,3303
pikaokao,129.0,1.8774706,-5.3514695,3305
tehee,98.0,2.3561795,3.8323216,3306
nanga,102.0,0.38683346,0.2680971,3307
puna_wai,1.0,3.6067052,-4.2750797,3308
putia,105.0,1.554958,-1.7909315,3309
ohotu,156.0,-0.25003666,5.396481,3310
matu,113.0,9.155382,0.3737748,3312
ngati_kahungunu,1.0,6.8459578,1.7053779,3313
whakaponohia,110.0,0.35683239,1.2173364,3314
omarunui,162.0,-3.3310244,3.2220678,3315
nioana,111.0,-1.3091711,-3.2895422,3316
eua,137.0,-1.4860915,-0.40393224,3318
hainamana,111.0,3.684521,-1.3661323,3319
piha,104.0,1.9709461,-3.647886,3321
raite,55.0,2.032619,-3.9169219,3323
ngutuawa,102.0,6.1164536,-1.3886058,3324
eenata,142.0,8.492937,2.0217218,3325
arona,229.0,8.4035015,-0.31083038,3326
merepana,143.0,4.421269,-2.5900407,3327
hie,343.0,-3.2615871,-1.2889223,3328
tararua,120.0,6.9156055,-0.79612094,3330
niaori,111.0,-2.6662598,-1.9705552,3336
nae,38.0,-1.9999568,-0.6286262,3337
tomokia,104.0,4.0528197,-1.7990237,3339
kangatira,106.0,1.2570488,0.53792876,3340
taokete,103.0,5.6038084,0.5525887,3341
hukarere,118.0,4.249353,-3.084781,3342
wainohu,138.0,8.6944475,1.7914878,3343
hokimai,89.0,-0.8888384,-2.435116,3345
karini,112.0,-0.8885251,2.4909694,3346
rakia,38.0,-0.6902014,-0.1472377,3347
whakataetae,95.0,3.2482176,-0.10220642,3348
kemureti,130.0,-0.06525663,-3.3165164,3349
airana,113.0,3.9278214,-0.6956999,3350
ranea,95.0,-0.25109932,-2.2496386,3351
mako,122.0,5.928498,-2.2271364,3352
wawahanga,100.0,-0.3703672,5.036004,3354
tautari,250.0,7.4752207,-4.0951385,3355
whakaputanga,95.0,0.5508012,4.0557876,3356
hake,115.0,3.0262685,0.79959047,3357
wunu,157.0,7.8686757,0.24573807,3358
rora,112.0,8.589578,1.135359,3360
waipu,108.0,4.5532823,-0.7418803,3361
rangatira_taane_wahine,1.0,3.2960622,3.3951058,3362
puruhia,114.0,3.5893233,-0.91903913,3363
weeti,280.0,0.8716553,-5.0398035,3364
niahia,99.0,-3.697299,-1.506816,3365
tetaha,82.0,3.2863157,1.1928993,3366
uiuinga,118.0,0.2393597,5.213591,3367
oiira,147.0,-1.7619103,-1.4727672,3368
ruatoki,152.0,6.257794,2.354557,3369
ekoro,166.0,-2.0816636,-2.5386486,3370
kuaha,100.0,3.990965,-1.9724493,3371
kotinga,108.0,2.726741,-5.0604525,3372
inaori,110.0,-2.3903534,-0.7849143,3373
tuparoa,151.0,8.989141,-0.95948684,3374
tuati,120.0,6.101653,0.58458275,3375
tiopira,185.0,9.797688,-1.6129942,3378
kahoro,125.0,-0.48221105,-2.1559658,3380
inoa,108.0,-3.693484,-2.7212172,3382
maiia,78.0,-3.1364894,-2.345954,3383
wapu,112.0,4.063437,-3.6682997,3385
powhiritia,93.0,5.6766315,1.8516757,3387
ngatipaoa,142.0,7.2888174,-0.40504208,3389
rakuraku,177.0,2.335736,-4.6292944,3390
puha,98.0,5.675796,-2.5766516,3394
nohinohi,110.0,2.655947,-3.3964884,3395
rautu,133.0,9.489307,-0.52279776,3396
puhera_kaanga,1.0,2.6783392,-6.7844815,3397
hoehoe,95.0,4.3724756,-2.9297187,3398
tuwatawata,94.0,3.3830857,2.4333434,3399
tati,107.0,4.5664372,0.64878976,3401
karimana,105.0,0.81718725,-3.1843064,3402
tehei,56.0,-1.6375693,-0.8725345,3404
whakaaronga,83.0,0.20016801,1.886299,3405
tapihana,119.0,8.321656,-0.32241276,3406
horowhenua,154.0,7.7553496,1.005267,3407
topia_turoa,1.0,7.9154696,1.459883,3408
wahiue,104.0,3.489854,-0.42798358,3409
tukutukua,96.0,3.2409422,1.3033806,3410
whakaingoatia,94.0,1.9371803,5.299967,3413
enei_kupu_ruarua,1.0,3.6168764,3.8521233,3415
tauria,110.0,3.0746078,-1.8985219,3416
hinota,100.0,3.254213,2.3255548,3417
ratoii,102.0,-3.8227649,-1.2398721,3418
whakapuaretia,99.0,2.357404,3.693935,3419
ngeru,100.0,3.7890701,-4.081793,3420
whakapuare,95.0,2.0648375,3.8605456,3421
autaia,94.0,4.1712275,-2.0972097,3422
tingara,118.0,1.4188355,-4.545157,3423
rima_hereni,1.0,-1.4121803,-5.154847,3424
tanei,94.0,1.6545361,0.570777,3425
korera,103.0,2.667009,-1.5366161,3427
erima,134.0,-0.75191456,-5.4699984,3428
wetere,201.0,8.258765,-1.7927537,3429
maramara,97.0,4.2978234,-2.8836038,3430
tahatika,96.0,4.604365,-3.7542558,3431
puhera_kanga,1.0,4.5783334,-6.2547245,3432
whitinga,85.0,4.5680313,-2.1123624,3433
poihakene,129.0,4.5128756,-2.865993,3434
matutaera,170.0,8.24709,0.7118372,3436
ngaunga,89.0,3.9236436,-3.625601,3437
niaha,112.0,-2.6501439,-2.0948768,3438
poroa,104.0,4.7809763,-3.076899,3439
tupuranga,94.0,2.8547437,-4.3054175,3442
porou,255.0,6.6321597,1.5329351,3443
itera,99.0,4.335986,1.9803348,3444
moea,93.0,4.5279646,-0.7694627,3445
kariro,87.0,4.4356375,0.4586629,3446
kee,41.0,-1.2785808,-0.6282999,3448
maraea,219.0,9.089228,0.80314684,3449
rii,126.0,-4.457992,-1.7886459,3450
roherohe,92.0,-1.416017,5.265137,3452
pikinga,92.0,0.3282637,-5.904207,3453
teoei,97.0,-2.1543152,-0.9301906,3455
naere,90.0,3.5091093,2.553023,3457
ngarangi,102.0,8.128722,1.1038115,3459
warena,107.0,9.393201,-0.88233125,3460
whakaaroha,101.0,1.7153054,1.106443,3461
paia,105.0,5.362197,-5.5288363,3462
parai,105.0,5.782151,-5.2682576,3463
atareria,110.0,4.1025877,-3.1314044,3465
taingakawa,115.0,5.9012275,2.760344,3466
wetini,116.0,9.624647,-1.8070033,3468
pui,118.0,-2.4484148,-2.2103755,3469
whatua,106.0,2.8631551,-5.8392067,3470
iao,45.0,-3.9913723,-1.6271944,3471
iioki,103.0,-4.2387805,-2.3667479,3472
tike,131.0,1.2692972,-5.2490554,3473
tahitia,89.0,0.29825708,0.23353308,3474
enoi,98.0,-4.022141,-1.6060919,3475
ngunguru,125.0,6.268495,-4.408107,3476
karatia,139.0,7.4750695,0.058907136,3477
penetana,119.0,6.6160994,0.6252702,3478
parewanui,135.0,7.897573,1.1629713,3479
tokaanu,171.0,7.5361285,1.4350109,3480
roku,107.0,2.4935646,-6.105899,3481
kaikoura,146.0,7.497008,-0.80378187,3482
panioro,97.0,4.4313946,-0.46403304,3483
paraihi,129.0,0.7184555,-3.7130342,3485
henga,96.0,-0.3988862,1.1930665,3487
hereherea,95.0,1.6498426,-1.2374526,3488
heemi,247.0,7.183506,1.6540104,3489
hani,102.0,5.2365413,-0.11634641,3490
matoii,99.0,-3.065969,-1.824048,3491
heuheu_tukino,1.0,7.11571,2.94663,3492
karapotia,92.0,4.111433,-1.3627472,3494
tahito,99.0,4.915354,0.12687561,3495
apirana,243.0,7.208704,2.7704759,3496
ngamotu,119.0,7.773705,-0.8333907,3499
tupuria,87.0,2.183371,-5.0876994,3500
karani,102.0,2.0199697,-5.529043,3503
hikaka,91.0,1.5715014,-1.6348401,3505
tahanga,91.0,3.034652,-1.4712354,3506
eawini,173.0,0.08676275,-3.413846,3508
mawai,141.0,4.4825425,-1.7418929,3509
whae,86.0,3.862611,0.96184796,3511
tiu,132.0,4.674385,-1.5435871,3512
wipu,91.0,0.18225493,-4.2813897,3514
kakahi,107.0,6.142642,-3.3311863,3516
tepai,42.0,-3.1535227,-0.22036445,3517
inaia,105.0,-1.92935,-1.1100134,3518
whakaiika,98.0,0.040264025,-0.5410034,3519
aupouri,120.0,8.669421,1.4742687,3520
inihua,103.0,-0.1364779,-4.597984,3521
koina,99.0,2.593879,3.1113777,3522
whainatia,100.0,-0.34487978,5.113346,3523
oranga_mona,1.0,0.92057544,2.0793579,3524
kaho_poaka,1.0,5.261207,-5.967171,3525
paua,95.0,5.9866567,-2.9057107,3526
tekau_marima,1.0,-0.58317155,-6.453563,3527
popoto,95.0,5.7529683,-3.3431382,3529
taiaha,96.0,4.5105543,-3.5686677,3530
putaputa,82.0,2.9846609,-3.4051208,3531
eawhiti,120.0,6.8763227,1.1869111,3532
kaihanga,101.0,2.3099597,1.7825736,3533
rakaraka,212.0,2.0023563,-5.236305,3534
mahuetanga,86.0,3.3345094,1.539632,3535
etika,80.0,-2.9759433,-1.11632,3540
paniara,94.0,3.0674155,-2.533853,3542
amu,101.0,-4.1857343,-1.1487383,3543
raoni,87.0,-2.3682907,-4.7014327,3544
horahia,96.0,4.2787886,-1.0419686,3545
pakutanga,91.0,3.3193889,-2.238221,3547
papaki,90.0,4.9822745,-2.6493473,3548
hapeta,142.0,9.100609,0.24139728,3549
whakakuare,88.0,0.33456638,1.404141,3551
ataria,99.0,3.7782826,-0.6362988,3552
rauri,100.0,-1.1449142,-1.516127,3553
pokera,105.0,-2.1197562,3.7329495,3554
whakamarie,94.0,1.8844546,0.027462207,3555
petane,141.0,7.690108,0.18786973,3557
rangapu,93.0,4.875089,-1.4750048,3558
waihou,130.0,8.047892,-2.1282218,3559
riterite,90.0,0.14811456,5.169676,3560
tikareti,88.0,1.5419592,-4.471384,3561
henare_kaihau,1.0,6.1918273,3.4465768,3562
riei,103.0,-1.1655297,-1.2848773,3563
tuauru,140.0,4.5998135,-2.9239974,3564
marua,249.0,-0.33433074,-6.5124183,3565
peheatanga,94.0,-0.31387597,3.405205,3566
parapara,108.0,6.241001,-0.83262795,3567
mataotao,95.0,3.3361542,-4.2082806,3569
merengi,93.0,2.7576847,-6.3855352,3570
ouo,99.0,-2.910618,-3.8024821,3571
ngoki,88.0,3.6656938,-3.621435,3572
moke,101.0,7.303385,-1.9282701,3574
hangaitanga,92.0,1.8230565,-0.38530716,3575
whiro,120.0,6.029643,-0.97186744,3576
totoro,87.0,3.9742382,-3.705803,3580
raru_raru,1.0,1.8636136,4.552399,3581
nuhaka,137.0,8.45356,0.5667627,3582
hopohopo,90.0,1.0758867,1.5495542,3584
arohaina,123.0,1.5947615,1.4737055,3585
heoiano,249.0,-1.0318884,0.21608558,3586
apu,102.0,5.8457847,-3.6701164,3588
raatou,94.0,-1.4857392,1.0674542,3589
whakararu,88.0,-0.18141751,1.8800321,3590
tiwha,100.0,4.9405885,-4.2738614,3591
tame_parata,1.0,6.819948,3.0542445,3592
taupatupatu,90.0,1.998732,4.7020726,3594
taimana,135.0,1.9463819,-3.2721095,3596
kauika,102.0,4.732997,-4.672466,3598
koroneho,223.0,9.021422,1.2148284,3599
omaoma,85.0,2.6503274,-2.4654846,3600
ranginui,114.0,7.187078,-0.57891715,3602
kuwaha,91.0,3.190796,-2.5741196,3603
mahupuku,475.0,6.9174013,3.1044793,3604
meke,101.0,2.4242709,-3.2529676,3605
wai_whakahaurangi,1.0,0.8492446,-0.40656903,3606
paurini,161.0,9.79841,-0.053951953,3607
pahika,85.0,0.92239124,-4.1485214,3610
topi,100.0,9.152408,-0.23773555,3611
haro,98.0,2.351624,-4.8690805,3612
wetekia,95.0,1.3438485,1.2228125,3613
parea,90.0,3.7505798,0.15590772,3614
matahi,218.0,-0.22420433,-6.39652,3615
hutia,87.0,4.1782684,-3.467432,3616
iuo,102.0,-4.3641872,-2.0661757,3618
ngatihaua,122.0,7.6410594,-0.80999213,3620
purakau_maika,1.0,7.0052705,3.055888,3621
tekau_iwa,1.0,-1.0608081,-6.77767,3622
tutaekuri,145.0,6.129741,0.51205885,3623
akenei,85.0,1.7162608,1.0965456,3624
wara,117.0,0.35664994,-5.39092,3625
itinga,81.0,0.32303897,-0.3259484,3626
kita,104.0,1.4018338,-0.005261962,3627
eata,88.0,-0.90365463,2.014065,3628
pukupuku,91.0,2.6391468,-4.6688066,3629
taotu,131.0,4.6213474,-1.0652548,3630
kamakama,90.0,-1.3478595,-3.7107203,3631
apera,94.0,8.863379,0.0733422,3632
purei_kaari,1.0,0.11968191,-3.3005726,3633
kiinga,83.0,2.7394564,1.0071939,3634
arohatia,85.0,2.5948367,1.6460447,3635
manaki,77.0,3.0784087,3.1454422,3636
pungarehu,96.0,4.1850486,-3.5919638,3637
nekenga,83.0,-1.0692537,-5.1553583,3638
hoata,98.0,8.488878,-1.127979,3639
hauta,85.0,3.864956,-1.9314278,3641
whakata,89.0,3.5789948,-0.3937742,3642
whakatuheratia,88.0,3.0888176,3.737184,3643
ngakai,49.0,-1.9664464,-1.4058592,3644
riienga,89.0,-1.7794617,-0.3880238,3645
tapata,102.0,-2.8327944,3.2547355,3647
minamina,88.0,-0.08446184,-2.8213773,3648
hipa,94.0,-0.90833753,-6.148562,3650
pamutana,101.0,5.8930063,1.2559315,3651
poropititanga,99.0,2.7394965,1.302549,3652
parete,93.0,7.122276,-3.026054,3653
punui,88.0,3.92943,-1.8891056,3654
himi,120.0,3.119055,-6.481196,3655
whiwhinga,96.0,1.0541781,1.6429031,3656
uranga,96.0,6.8785014,-2.1114066,3657
patupatu,85.0,2.9332836,-2.6448257,3658
whakae,78.0,1.557913,4.23111,3659
uhia,90.0,4.1086707,-2.226008,3660
henere,98.0,9.042753,-1.9041094,3661
kanoho,87.0,3.9434621,1.3313551,3662
roari,84.0,5.0309978,-4.14142,3663
whakaata,93.0,3.2966893,0.18632656,3665
arekahanara,129.0,4.9132957,-0.011624237,3666
paerau,108.0,9.321505,-1.8290335,3667
turu,99.0,2.8331766,-4.772691,3668
whakapa,90.0,0.89833736,0.8847387,3670
amuri,107.0,5.9380984,0.6327131,3671
awhe,90.0,1.4458543,-5.3903136,3672
teutu,77.0,-2.2481897,-4.67897,3674
wharangi_apiti,1.0,2.3033063,3.954386,3676
eiwingitone,89.0,3.0162365,-1.6828927,3677
maiau,93.0,-1.0049961,-0.6815875,3679
maungatautari,137.0,7.3352394,-2.20386,3680
tetaki,92.0,1.5763216,-1.3214996,3681
pona,94.0,5.903889,-3.2774518,3682
oriwa,101.0,4.359942,-4.3565826,3683
uiahi,88.0,-3.3727221,-0.9098675,3684
muriwai,126.0,9.535928,-1.6133664,3685
puuru,98.0,1.3137699,-4.481934,3686
ropitini,136.0,-0.2410685,-3.4003649,3687
iari_kareko,1.0,2.4042208,-6.490393,3688
amine,236.0,3.6936212,4.1274056,3690
whakatuwhera,89.0,1.4178554,4.4180746,3691
whakaatuatu,88.0,1.1200773,2.8134427,3692
kahika,99.0,5.5959945,-3.6703715,3693
angata,98.0,0.5636021,-2.75893,3695
waimarama,157.0,9.255534,0.9796824,3696
takou,101.0,9.49372,1.4758245,3697
tomokanga,81.0,3.357828,-1.3182148,3700
kakahuria,83.0,2.0575273,-3.7838178,3701
wikiriwhi,116.0,9.7262125,-1.6412607,3702
peke_pouaka,1.0,5.083436,-6.5455422,3703
whakangau,84.0,1.3320885,-0.97019076,3704
tipi,94.0,6.908506,-1.7395009,3705
amarika,87.0,1.260224,-3.5117764,3706
kawekawe,80.0,1.0771149,-3.8277302,3707
ehaere,38.0,0.6299137,-1.5645471,3708
maatua,126.0,1.4812375,1.6544082,3710
uamairangi,99.0,8.484381,1.5422409,3713
pu_paura,1.0,0.53356445,-3.3461788,3714
retimana,100.0,9.951798,-0.2860008,3715
huri_paraoa,1.0,0.7147788,-5.0607176,3716
hamutana,87.0,6.2321095,-0.7601348,3717
pirinihi,87.0,4.8030767,-2.2443655,3719
konoi,110.0,-3.538003,-2.6646476,3721
aori,131.0,-2.8922234,1.1945397,3723
putaiki,134.0,7.2819176,0.6019915,3727
nuia,104.0,1.9051056,-0.54253227,3728
meti,96.0,1.6101837,-4.0778494,3730
panekuini,82.0,-1.9875983,-3.7210932,3733
whakarereke,87.0,0.19801211,4.6996946,3734
whakarite_marire,1.0,-0.6718312,-0.046919968,3735
kaipuke_manuwao,1.0,3.4792109,-1.8203565,3736
hamenetia,88.0,-0.15478048,4.1804385,3737
inoana,93.0,-0.848946,-2.7514286,3738
poupou,86.0,4.813092,-3.5977209,3739
manahi,171.0,10.294947,-0.81622046,3740
takua,92.0,2.9069598,2.9817274,3741
peha,88.0,3.8016453,-5.9981446,3743
haaunga,87.0,3.0979147,2.8726237,3744
toku_haapu,1.0,-0.06206525,-4.267568,3745
taueru,138.0,6.6314573,2.656812,3746
kaitaia,136.0,8.661918,-2.1078696,3747
maumauria,88.0,-0.10951154,-0.8196344,3748
mararaa,86.0,-2.00824,-3.5240028,3749
teta,92.0,-2.2787251,-0.97551495,3750
waero,96.0,4.1602697,-4.6397586,3752
pouo,92.0,-3.710334,-0.19641186,3755
whakatangitangi,88.0,2.5336137,-1.5277426,3756
heni,102.0,9.040507,-1.828914,3757
wharua,84.0,4.241094,-3.411236,3759
waihi,108.0,8.313083,-1.2372131,3760
akoako,81.0,-2.2975426,0.71176976,3761
hoone,92.0,7.9672914,1.3706092,3762
apititia,82.0,0.02948486,3.736759,3763
whakamaua,83.0,3.1148076,-0.94722354,3764
tewhea,84.0,1.0188792,3.072473,3765
rarauhe,151.0,3.489857,-4.7074337,3767
hemonga,94.0,3.451363,0.67720485,3768
kihikihi,125.0,7.117022,-1.5686467,3770
kihi,88.0,3.4465115,-0.9233073,3771
nanenane,88.0,2.47195,-5.276445,3773
taui,185.0,-0.050653696,-2.222993,3775
renata_kawepo,1.0,8.582588,2.048104,3776
waki,85.0,-2.0878453,-2.825924,3779
toke,91.0,5.701429,-3.9706128,3780
hononga,82.0,1.8552585,-2.6053185,3782
tiapanihi,99.0,4.8420777,-0.26967877,3783
katoao,32.0,-1.6042856,-1.9853972,3784
karati,151.0,0.3893908,-4.5883203,3785
tataku,82.0,-1.5441487,2.3494143,3786
rangihaeata,104.0,7.23742,-0.6101323,3787
reneti,124.0,-0.009749613,-3.9733617,3790
whakawahia,84.0,4.4404764,0.074866295,3791
iiui,100.0,-3.8849664,-2.3124697,3793
whiunga,81.0,2.8120232,-3.04738,3794
tawhio,86.0,4.647191,-1.9117365,3795
ngatahira,195.0,-3.2682428,3.3746955,3796
waiwera,92.0,5.750693,-3.9808297,3797
paero,88.0,-0.11014618,5.5733967,3798
tehi,88.0,1.923733,1.3470199,3799
whanoke,91.0,0.6400075,0.6488815,3800
raupo,129.0,5.6756535,-3.9727495,3801
haupapa,116.0,6.8120565,-2.7266884,3802
wii,149.0,-3.522958,-1.6588355,3803
toru_kapa,1.0,-1.7267169,-4.4332547,3804
koiwi,80.0,3.756951,-3.3448448,3806
tawhi,94.0,3.2965987,-2.9597769,3808
tipua,89.0,5.510443,-1.1426548,3809
uai,89.0,-4.4831276,-2.0197742,3810
putu_rakau,1.0,5.6016927,-5.8138194,3811
whawhaitanga,95.0,3.3053527,-0.456197,3812
pahaki,92.0,3.8911626,-3.0103257,3813
umu,90.0,5.979819,-3.1067748,3814
kohikohinga,96.0,2.0075355,0.047577016,3815
horonga,79.0,4.5710454,-1.5225118,3816
hunanga,90.0,-1.0274948,2.9936721,3820
paramena,109.0,9.7281685,-0.92017555,3822
hio,96.0,-3.778429,-0.3579787,3823
kawanga,84.0,4.4985456,1.5410725,3824
maioha,90.0,8.847002,-0.3532829,3825
takakau,93.0,2.4436748,-4.399885,3828
waikare,105.0,7.2596097,-1.1118506,3829
whatanui,176.0,8.03175,1.6727245,3831
kupapa,89.0,5.6144023,-1.8085326,3832
kauhanganui,97.0,5.1322007,3.2327878,3833
kaiponu,88.0,-0.0079159,1.042076,3834
whakairi,85.0,4.887205,-3.233492,3836
tainamana,91.0,3.8861353,-1.5714276,3838
mari,101.0,5.9779005,-1.4997385,3839
weraroa,90.0,7.198551,2.80066,3840
tetau,86.0,-1.4856312,-3.8605056,3841
rupahu,91.0,-0.636775,1.7696118,3843
rimu,93.0,5.611277,-3.7481947,3844
kaporeihana,90.0,-0.79013336,5.4042735,3845
atarangi,79.0,3.7568996,-1.172685,3846
kawhe,89.0,1.4965537,-5.011483,3848
wiira,116.0,2.3183112,-3.7996325,3849
pirangitia,77.0,1.0933948,-3.81824,3850
hanaraweti,123.0,4.013097,-6.563825,3851
ropi,92.0,4.5664506,-5.8287764,3852
auau,83.0,2.4673085,-2.1482491,3853
timatatia,89.0,1.8594048,2.077372,3854
timaru,135.0,6.8313622,0.25415602,3855
moma,87.0,-4.1450243,-0.07613597,3856
tuanui,86.0,4.7277064,-2.9663696,3857
pouaka_peke,1.0,4.982403,-6.501324,3858
whakaititia,77.0,-0.13147499,0.48758733,3859
teri,93.0,7.833948,1.0496038,3860
keringa,80.0,2.4728727,-3.0419245,3861
rekareka,79.0,2.57736,-0.14793079,3862
ruke,81.0,1.6171432,-1.612582,3864
koniiti,79.0,1.3550917,5.3819942,3865
eono,102.0,-0.42614785,-5.549775,3866
hini,128.0,5.1699195,-5.945407,3867
whakaharahara,327.0,2.2712226,-1.0922644,3869
whiti_rakau_kani,1.0,5.333067,-5.587801,3871
tuatea,79.0,4.836175,-2.184254,3874
tuaono,161.0,3.7922854,3.0927742,3875
tahia,94.0,3.0240276,-3.4409823,3876
hakeke,94.0,5.482122,-4.054109,3877
topine,90.0,8.023175,0.20131981,3879
tani,89.0,-0.885121,-2.416449,3881
matini,140.0,9.351733,-1.8095034,3882
rangitakaiwaho,262.0,8.198707,2.11428,3883
katika,80.0,2.6824641,1.9331185,3884
whakaemi,79.0,3.4965587,-1.4843833,3885
ninga,83.0,-1.3837804,-1.985588,3886
houkamau,112.0,8.292536,-1.2771941,3888
pakake,94.0,6.2277803,-3.510316,3889
maoritanga,92.0,1.3666497,2.6629317,3890
inano,84.0,-1.7025975,-4.9251256,3891
kamaka,96.0,3.6098917,-2.8725252,3894
araitia,80.0,0.5875991,3.6418035,3895
tuta,195.0,9.396137,0.5392124,3897
hereni_pene,1.0,1.0258178,-6.808354,3898
horerawa,100.0,1.1512711,-0.26899967,3899
rupuha,147.0,8.58453,1.9236913,3900
tatata,78.0,3.4220793,-2.5777788,3903
wakaae,79.0,-1.390454,0.5803318,3904
koie,86.0,-3.2378457,-1.8018246,3905
teera_tui_kahu,1.0,-0.18356858,-3.8748286,3907
huiti,103.0,2.8071294,-6.2619824,3908
haoro,89.0,-3.587314,-2.7880962,3911
pauna_tupeka,1.0,5.195234,-6.298404,3912
kowhiria,79.0,2.1891935,5.096377,3913
tumere,85.0,2.2896032,-4.1616626,3914
mete_waipounamu,1.0,4.6327944,3.1371267,3916
weranga,87.0,3.3162606,-2.0458276,3917
kiingi_eruera,1.0,4.2495484,2.4776835,3919
rauhi,87.0,5.0256577,1.3084911,3921
poota_aata,1.0,4.9500165,-0.043047696,3922
kanawa,93.0,5.9186807,-1.5914189,3924
taepa,89.0,4.633574,-4.493771,3925
matea,81.0,2.1213999,-2.5723119,3926
morena,97.0,8.380773,-0.6903448,3927
wahino,89.0,-3.1950555,-2.7184393,3928
tekene,97.0,1.2350278,-4.1312785,3929
wanga,64.0,1.9418699,0.51306313,3930
poutama,100.0,8.009593,0.6336256,3931
tikaka,35.0,0.6702599,-0.72995114,3932
inoinga,86.0,2.198291,0.69742286,3933
pahure_ake,1.0,-0.08434752,-0.31777102,3934
inatua,81.0,4.4675226,1.0152557,3935
pania,80.0,3.544601,-4.0164127,3937
ngawaka,93.0,9.472521,-1.1973481,3938
rutene,108.0,9.837585,-0.82280546,3939
tawera,105.0,7.6630282,-1.9150358,3941
korako,87.0,8.392101,-1.9368201,3942
koreroiia,80.0,-1.2775589,0.100673586,3943
nukutaurua,92.0,6.5592566,0.5745948,3945
paera,84.0,2.0714285,-4.414349,3946
itou,89.0,-4.054644,-1.0370756,3947
mananga,74.0,-0.26757553,4.4809546,3948
oai,49.0,-3.799038,-1.494782,3949
whakakitekite,79.0,1.4680859,0.80818105,3950
hangi,94.0,3.585812,-4.4176645,3951
otia,93.0,-0.6478597,-1.0377866,3952
monita,86.0,1.9517477,0.29724643,3953
kahakina,80.0,3.8624592,-2.9866183,3956
mahau,99.0,5.61851,2.107417,3957
whakataane,115.0,6.902759,0.71795326,3958
atirikona,84.0,7.054907,0.039928198,3959
onoi,85.0,-4.050114,-2.7067654,3960
hinaki,98.0,7.579388,-2.0246964,3961
paora_kaiwhata,1.0,8.809019,1.3125894,3962
tiakina_paitia,1.0,-0.39454868,-2.6497436,3963
tuohu,82.0,4.740353,-2.5686703,3965
raohio,85.0,0.66355836,2.142469,3966
putu_inihi,1.0,3.8420684,-4.6666737,3969
tatia,81.0,-2.0624547,-1.5924536,3970
henare_parata,1.0,6.948519,3.1913302,3971
koru,86.0,3.825361,-3.0732007,3972
hupiritene,92.0,-1.7910748,3.2897768,3974
inaha,87.0,-2.0005536,0.21520437,3975
whiitii,89.0,2.6264875,-1.049375,3976
pawera,80.0,2.277585,-0.9917234,3977
tanguta,79.0,-0.32048824,-3.3876245,3978
titokowaru,89.0,5.5557194,-0.33240178,3979
ratoti,83.0,-2.0898442,-2.1470609,3980
mati,97.0,4.5265946,-3.942053,3981
tuturutanga,77.0,0.56196874,4.0234323,3983
putu_rakau_kani,1.0,5.2217407,-5.7704587,3984
whairawatanga,87.0,0.6652337,1.2905945,3986
wheau,77.0,2.643779,-2.7851021,3987
pouritia,75.0,1.0267642,1.5217628,3988
kiri_hipi,1.0,0.40391803,-5.713612,3989
hia_hia,1.0,2.3900616,3.130202,3990
