word,word_count,x_coord,y_coord,rank
miha,88,6.8019195,1.9521408,3473
maumauria,88,-4.928943,-0.38993838,3474
hamenetia,88,0.21057041,5.583173,3475
minamina,88,-0.03501475,-3.398719,3476
nanenane,88,0.7406443,-5.7612805,3477
tumu,88,-2.3219662,-4.7532516,3478
kingi_ngatuere,88,6.0401187,3.2452898,3479
totoro,87,-1.7569258,-5.615496,3480
puko,87,-7.1419325,2.722369,3481
taakei,87,-5.080593,-3.1674209,3482
hutia,87,-2.5358562,-5.1519475,3483
whairawatanga,87,-4.0450296,-0.020391122,3484
parairei_hatarei,87,2.756278,-0.5165019,3485
raoni,87,-3.8153403,4.9465637,3486
mokoia,87,4.6235495,-3.410792,3487
hamutana,87,3.811801,-0.8270224,3488
wairewa,87,6.422232,-0.22502926,3489
moma,87,-5.160699,4.3870687,3490
whitu_piripi,87,7.603703,2.5848486,3491
weranga,87,-0.7775362,-4.0635033,3492
haaunga,87,-1.5590175,0.5109489,3493
kaaro,87,-3.8309848,0.07205872,3494
korako,87,7.4313326,-0.21088673,3495
amarika,87,-4.9277654,-4.577341,3496
rauhi,87,0.55340606,-1.698,3497
kanoho,87,0.78022057,1.1932807,3498
kariro,87,0.60397714,0.45055014,3499
warihi,87,8.515422,-1.2612878,3500
kiri_hipi,87,1.453268,-6.088967,3501
tupuria,87,-1.633075,-6.4869785,3502
pirinihi,87,-0.41943738,-3.030436,3503
whakarereke,87,-2.1516829,3.7341738,3504
tuakau,87,6.259988,-2.5362902,3505
inaha,87,-4.5376096,3.9635067,3506
riti,87,-0.26236475,4.5492425,3507
whenu,86,-3.6468503,4.6985464,3508
taranga,86,1.1529784,-2.0428638,3509
nepe,86,7.550425,2.1578796,3510
kahi,86,2.0127432,-3.1974614,3511
tawhio,86,-3.126999,-5.7613406,3512
inoinga,86,-3.2294185,-0.35683766,3513
whangapoua,86,6.3315077,-1.1542687,3514
ioa,86,-6.6860094,3.412117,3515
aonga,86,1.5501667,-4.7294617,3516
monita,86,0.24095099,-0.2710732,3517
rata_porena,86,1.3384039,3.5189607,3518
tuanui,86,-1.8564152,-5.559925,3519
katatore,86,4.8089566,-1.9086553,3520
whae,86,0.84737283,-1.3673581,3521
hoiho_kaata,86,1.507088,-4.4984202,3522
poupou,86,-0.9118383,-5.516896,3523
niona,86,-5.685939,2.70579,3524
kahuri,86,3.293752,-1.8265818,3525
mahuetanga,86,-1.339503,-0.8441846,3526
tetau,86,1.6255034,1.7499739,3527
koru,86,1.8214545,-4.189406,3528
whakariie,86,-5.537896,0.9345394,3529
wepiha,86,7.284865,0.036686413,3530
koie,86,-4.8472037,2.9253638,3531
mararaa,86,-2.4079106,3.7198663,3532
omaoma,85,-1.1239625,-2.771339,3533
whakarawe,85,1.7373871,-4.1137614,3534
runa,85,3.287169,-1.8028972,3535
wiremu_katene,85,6.205016,0.16629203,3536
raohio,85,-3.8735065,3.3968651,3537
aite,85,-3.2571003,1.33288,3538
arohaina,85,-3.785148,-0.6592459,3539
rau_weeti,85,2.4875536,-6.13242,3540
tokoiwa,85,-2.6806858,-2.3754523,3541
arohatia,85,-3.1498284,0.69613665,3542
tuahu,85,5.285764,-2.7567997,3543
waki,85,-5.8616567,2.3634803,3544
whatuiapiti,85,3.3306396,-1.2151606,3545
whakairi,85,2.012012,-3.4667485,3546
tumere,85,-0.06964204,-4.1135845,3547
aramoho,85,4.1165333,0.6472473,3548
puru_ripine,85,-0.39912102,0.8576366,3549
hiu,85,5.9212418,1.9108849,3550
ehia,85,-4.275388,-3.9996188,3551
whitinga,85,-2.954782,-4.781758,3552
akenei,85,-2.569261,2.4415915,3553
onoi,85,-6.795353,3.6931024,3554
patupatu,85,-2.9641938,-3.916272,3555
whakarite_marire,85,-2.9492743,3.4121568,3556
hauta,85,-3.8003585,-4.330099,3557
pahika,85,-6.3088994,-2.0428545,3558
taituha,85,7.2826777,0.6140318,3559
tope,84,3.120334,-4.265709,3560
ropoama,84,6.177589,2.7761116,3561
whakahirahira,84,-0.7697883,-1.529404,3562
moiu,84,-6.3658004,1.2110971,3563
atirikona,84,4.9687943,0.78617704,3564
ngatai,84,8.509768,0.60519844,3565
tewhea,84,-1.6720009,2.5883265,3566
raana,84,-0.049134202,4.5210557,3567
hotereni,84,6.8752823,-0.8558452,3568
koneke,84,1.1839,-0.1037942,3569
pukuatua,84,8.250801,-1.1741422,3570
whakawahia,84,-0.1507313,-2.1325226,3571
pukenga,84,-1.1990998,-1.9907397,3572
kawanga,84,3.0549977,0.70688826,3573
wharua,84,-2.4194417,-5.6338587,3574
inano,84,-6.076549,-2.9043012,3575
putu_inihi,84,0.63914156,-5.5989738,3576
whakangau,84,-2.8248317,-2.948031,3577
harataunga,84,6.372459,-1.6768159,3578
pihopa_herewini,84,-0.16938382,0.026490213,3579
roari,84,3.323188,-3.8097117,3580
nera,84,1.4011445,-5.000307,3581
hui_topu,84,0.70306706,3.3957338,3582
iruharama,84,4.3032703,0.48840317,3583
iari_kareko,84,1.3655304,-7.694134,3584
paera,84,1.4140381,-3.7904837,3585
okaoka,84,0.87770444,-5.9373603,3586
menemana,83,1.6765656,4.1769295,3587
whakaaronga,83,-3.399223,1.0379454,3588
pene_taui,83,4.9042387,0.26934505,3589
maii,83,-5.201046,1.8097854,3590
nekenga,83,-5.0276537,-1.3848904,3591
ninga,83,-6.0440383,1.5575482,3592
weneti,83,2.6168401,0.5514481,3593
auau,83,-3.828131,-0.4553348,3594
whakamaua,83,-1.0661496,-2.9216943,3595
kiinga,83,-0.5263337,0.3685154,3596
ratoti,83,-6.2513328,1.6838485,3597
kakahuria,83,-0.6833922,-6.713196,3598
tupua,83,-0.8015087,-3.9081454,3599
whakapati,83,-2.001372,2.4450958,3600
kahoki,83,0.44272867,0.43210045,3601
whakahoro,83,-1.1482328,-0.883749,3602
ripeneta,83,-3.6069195,-1.2710747,3603
apititia,82,-1.5978793,3.7243736,3604
taiporohenui,82,3.0445035,1.4357178,3605
wiira,82,-0.14404318,-4.0457044,3606
napi_tana,82,5.952105,-5.0216484,3607
akihana,82,-2.3367803,5.980932,3608
nioa,82,-7.08316,3.1109478,3609
panekuini,82,0.22762051,2.6736972,3610
arapi,82,-4.152598,-3.5220795,3611
hononga,82,-1.2047769,-3.111847,3612
putaputa,82,-3.022062,-4.50956,3613
tuohu,82,-0.22162965,-3.3069706,3614
hiroki,82,-1.8282189,-5.4830575,3615
tiwai,82,4.38383,-2.1160104,3616
rokohina,82,-4.1048775,-2.228648,3617
puruhiana,82,-4.581768,-3.6305423,3618
taimana,82,-0.18091816,-1.455749,3619
tataku,82,-2.344343,2.4419122,3620
rangi_puataata,82,8.88172,1.0562646,3621
naera,82,6.8618464,1.7028592,3622
takuta_pomare,82,2.7156906,3.5178227,3623
tetaha,82,0.9277841,2.7090876,3624
miuita,82,0.033252742,0.526023,3625
wawao,82,-5.0378547,-1.5500884,3626
kenere,82,3.7168753,0.8732536,3627
wahanga_tekiona,82,-1.9189962,4.7436447,3628
papakura,82,6.6766615,-2.1882966,3629
matangi,82,5.6332374,-2.8080273,3630
mereana,82,6.490332,-2.0184257,3631
pateriki,81,6.3451366,0.66600156,3632
tatia,81,-5.1593866,1.6967032,3633
rapana,81,8.080665,-0.63872963,3634
hori_ropiha,81,5.5459747,2.489817,3635
kohea,81,5.687294,-0.9008088,3636
ohau,81,6.444627,-0.83943635,3637
kuhua,81,-0.59731764,-4.7578573,3638
akoako,81,-2.27202,0.4486536,3639
haara,81,5.224536,0.97588354,3640
inatua,81,0.38693857,-0.76780033,3641
matea,81,-1.3174025,-2.435396,3642
tomokanga,81,-2.2892091,-3.9007092,3643
wharangi_apiti,81,0.6023693,3.0896835,3644
pouaka_peke,81,4.361249,-6.5518413,3645
rauru,81,2.7225986,-1.004463,3646
rangiriri,81,5.1667466,-2.6653612,3647
maiua,81,-6.166071,-0.36788994,3648
tahana_turoa,81,6.717195,-0.07715011,3649
tangoio,81,5.228668,0.3178448,3650
taniariki,81,0.37017205,-1.1011914,3651
itinga,81,-3.443061,-2.241699,3652
torotoro,81,0.666671,-0.960485,3653
whiunga,81,-1.8419603,-4.379151,3654
angiangi,81,2.478322,-6.337054,3655
ruke,81,-0.7697314,-3.9229507,3656
kaipuko,81,-7.0807524,2.300665,3657
haami,80,5.0856133,2.8160443,3658
rewharewha,80,-0.7697157,-3.9073834,3659
hanita,80,4.7757206,1.1665093,3660
akua,80,-0.5022636,-4.1384606,3661
araitia,80,-2.161449,3.770233,3662
rehu,80,3.4334083,-2.8310368,3663
kahakina,80,-2.6819594,-4.630031,3664
nati,80,0.9998898,-3.8053544,3665
koiwi,80,-1.3504137,-4.863265,3666
kurae,80,-2.563449,-5.612659,3667
whareponga,80,6.6321406,-1.1846504,3668
eti,80,-4.9564433,3.2915509,3669
ngatauewaru,80,4.0289044,2.0312157,3670
tikapa,80,6.8189754,-2.501165,3671
whirinaki,80,5.3726544,-0.42557847,3672
hiria,80,-2.5487795,-2.6517646,3673
tewi,80,8.474529,0.35361204,3674
kawekawe,80,-1.006068,-3.960061,3675
neera,80,0.8296059,-4.2211123,3676
kitina,80,-4.5079536,-3.980104,3677
atiawa,80,4.1764865,-0.38595536,3678
pawera,80,-3.6237576,-1.8887367,3679
etika,80,-4.8281083,2.9877577,3680
kaika,80,-0.30997014,-0.309097,3681
kooti_whakawa_whenua,80,0.6377217,5.2660294,3682
hooi,80,-3.1574233,2.7967167,3683
hia_hia,80,-0.65700066,2.136997,3684
taane_hauraki,80,6.355616,1.011132,3685
tariona,80,1.6368772,-4.561161,3686
paara,80,0.4632196,-0.2328106,3687
kahaere,80,-1.1402403,2.5984316,3688
kaii,80,-7.098503,2.3391445,3689
keringa,80,-1.9766083,-6.0694127,3690
hanaraweti,80,4.446553,-6.2234197,3691
ahitana_nopera,80,7.03579,2.4844613,3692
kereitaone_wairarapa,80,2.4895852,1.4382292,3693
pania,80,-0.5859644,-5.4796844,3694
whakatoi,80,-4.244833,-0.58997095,3695
waikari,80,5.3174124,-1.1630294,3696
katika,80,-0.39967066,1.1135237,3697
koreroiia,80,-5.5101314,0.79541904,3698
hereni_pene,79,3.3409653,-5.450686,3699
katikati_hipi,79,0.36666268,-3.8891125,3700
oatitia,79,1.8148075,3.2637386,3701
moeraki,79,3.810066,-0.029471809,3702
whakakitekite,79,-2.0246258,-0.9323047,3703
koniiti,79,0.37554076,4.389949,3704
heekipiri_rori,79,2.052281,-1.5123606,3705
kuinitanga,79,-2.582768,-0.56473845,3706
maahi,79,-3.1274946,-3.3178928,3707
raukura,79,3.4239297,-2.2282593,3708
matia,79,-2.9211617,-3.1442275,3709
turuma,79,1.0128433,-3.794046,3710
kiapa,79,1.4188854,-5.425403,3711
tiei,79,0.08814351,3.655388,3712
wakaae,79,-5.7737207,-0.8582972,3713
horonga,79,-2.7853668,-4.2198696,3714
pehimana,79,8.389216,-0.9330081,3715
tuatea,79,-1.0443512,-3.377253,3716
heta_harawira,79,7.1322904,2.8357723,3717
panapa,79,8.577275,-0.8664287,3718
pahoro,79,6.0036116,3.0115452,3719
weiti,79,4.2174296,-5.5524535,3720
paraani,79,-6.5759873,-3.4510279,3721
whakaemi,79,-3.8012083,-3.1468463,3722
tiakina_paitia,79,-4.133803,1.2915782,3723
kimihi,79,1.1396658,-1.10056,3724
kowhiria,79,0.28132948,3.4790294,3725
atarangi,79,-2.1391833,-2.4008968,3726
waiariki,79,4.602858,-2.8490527,3727
titia,79,2.7256298,-3.6081681,3728
ngoa,79,0.568705,1.3446314,3729
rekareka,79,-2.3530333,-2.2127285,3730
tanguta,79,0.7845135,-2.0583243,3731
wainui,78,6.628168,-1.9861873,3732
kumi,78,-3.1077275,3.2502096,3733
atio,78,-5.183518,3.7910056,3734
parore,78,6.1543417,-1.7423722,3735
papatipu,78,-1.7489699,5.6737537,3736
otenei,78,-0.077532694,1.818188,3737
maungapohatu,78,5.193909,-0.8133787,3738
pikitia,78,-2.2223382,-2.720639,3739
pitiera,78,5.3469357,1.8790163,3740
inanahi,78,2.3085103,0.088418715,3741
koori,78,1.7399564,-0.7088409,3742
oni,78,-3.8654892,5.3481345,3743
wheaua,78,-3.692834,4.9865785,3744
tatata,78,-3.022465,-4.1289706,3745
maiia,78,-5.7104464,2.3375478,3746
poukaawa,78,0.92672807,2.506628,3747
ngarahu,78,-2.8236651,-2.9713814,3748
karia,78,-2.7717524,-3.590592,3749
whai_raihana,78,-0.602065,5.04339,3750
mamaetanga,78,-3.403391,-1.031114,3751
reupena,78,6.414894,-2.057763,3752
pakarukaru,78,-1.7903194,-4.7556686,3753
raotu,78,-1.7974696,1.4249151,3754
whakae,78,-0.5137434,2.9789698,3755
taane_wahine_tamariki,78,0.010178565,0.27723563,3756
kahawai,78,7.3914504,-2.3274562,3757
moroati,78,8.135691,0.98008984,3758
nini,78,5.4617457,-2.8346288,3759
whakarewa,78,4.8960524,-3.0261927,3760
mori,78,6.122342,-0.5663523,3761
haaki,78,2.2055674,0.65569997,3762
kahua,78,-1.1284041,-4.282698,3763
tako_ngatata,78,3.5641751,2.3954966,3764
aterea,77,8.56727,-0.68815917,3765
kiingi_ngatuere,77,5.588387,3.4071054,3766
ritiwe_tiriti,77,2.1018574,-1.4253398,3767
ngaati_apa,77,3.326938,1.0737666,3768
toaa,77,-4.31107,2.973014,3769
poni,77,2.9460618,-4.062096,3770
whakakorenga,77,-2.156861,3.7312682,3771
tieki,77,0.62630373,2.5664492,3772
whakaititia,77,-3.501663,2.4197125,3773
wangarei,77,6.0743666,-2.4694421,3774
teutu,77,-0.13634327,0.8241434,3775
taimona,77,6.577596,0.03387992,3776
mereponi,77,2.1506426,-3.8845315,3777
hurunuiorangi,77,4.686982,2.1775603,3778
kani_kani,77,0.8175206,-3.8322344,3779
rarata,77,0.678656,-5.8043375,3780
taake_kuri,77,-0.48937306,5.040918,3781
nukarau,77,-3.3737266,1.0361904,3782
wheau,77,-3.8046193,-2.8481715,3783
iriiringa,77,-2.3316598,-1.7230222,3784
tatini,77,1.8769474,-5.9837923,3785
waitapu,77,6.469988,-1.3541417,3786
whitimoa,77,2.1915472,1.5121115,3787
aai,77,-5.148093,3.627216,3788
rangitira,77,3.6231601,0.15542576,3789
ruatahuna,77,3.608694,-0.17910966,3790
taipo,77,-0.49384114,-3.6455586,3791
taketake,77,0.29393503,-0.39875752,3792
pirangitia,77,1.1086041,-3.7398345,3793
paneke,77,1.3649975,-4.7271137,3794
hokioi,77,-2.4670577,-0.101492316,3795
tuturutanga,77,-2.119263,3.050976,3796
kina,77,2.5020206,-3.968869,3797
kianga,77,-3.6927247,0.81516904,3798
heki,77,2.4350731,-6.2672744,3799
manaki,77,0.0109176785,0.8449341,3800
ruahine,76,4.1510363,-2.398757,3801
katataone,76,2.1924508,0.4644639,3802
tinia,76,-2.9270084,-3.5732229,3803
takawaenga,76,0.7806913,3.3619537,3804
ngairo,76,5.5272408,1.3499466,3805
ruai,76,-2.103953,0.66819876,3806
wekoti,76,1.652847,-6.9896655,3807
paoka,76,3.308267,-6.324662,3808
meha,76,5.493981,2.6279154,3809
pahure_ake,76,-1.6873397,0.17881258,3810
whanautanga_tamariki,76,-0.88639593,-0.5498981,3811
taue,76,0.09985667,-1.5487756,3812
tiriti_akarana,76,1.7051542,-1.087016,3813
kauhou,76,-1.4637262,-1.0933574,3814
rangitoto,76,4.4856434,-2.8768017,3815
whakai,76,-3.4551005,0.3837766,3816
koau,76,-0.26350138,0.23200688,3817
paremo,76,-2.1899495,-3.8793151,3818
naua,76,-2.5882154,2.8065424,3819
ruinga,76,-0.048735283,-6.751068,3820
peri,76,8.357492,0.5157677,3821
meheinea,76,-2.6348343,4.0942655,3822
tapuaeharuru,76,5.1224346,-1.0499965,3823
hinemoa,76,5.2121463,-2.6122658,3824
kini,76,2.2632306,-3.2481115,3825
poutini,76,6.718711,0.6983961,3826
niahara,76,-5.4517965,1.9860907,3827
takitaki,76,-0.3337059,-2.091902,3828
keita_ruta,76,7.203521,1.7525547,3829
papanui,76,5.9958944,-1.8394752,3830
hukiki,76,7.286316,1.2405603,3831
moni_oota_poutapeta_anake,76,0.226623,2.593392,3832
anako,76,-5.076905,2.8089745,3833
paparinga,76,-1.5385486,-4.2762856,3834
pirimona,76,9.0336485,0.36625865,3835
memeha,76,-3.5784366,-1.5506439,3836
kahimia,76,1.2828331,-7.238519,3837
haare,76,6.307543,1.4158959,3838
meremere,76,2.7491286,-2.9711697,3839
mokemoke,76,-2.3630624,-4.661222,3840
rapaki,76,7.33293,-0.03983215,3841
papauma,76,3.4895597,-0.9802305,3842
maraea_puri,76,7.9135075,1.4418938,3843
eko,76,2.9275048,-6.670611,3844
piata,76,1.2776309,-3.8623343,3845
aiio,76,-5.4757853,3.1684856,3846
nepia_hatarei,75,2.9490628,0.566069,3847
pouritia,75,-3.0008636,-0.23897631,3848
ngati_porou,75,3.2180836,0.45843223,3849
meo,75,-0.40814644,0.7815385,3850
meae,75,-6.4716744,3.5717525,3851
pirongia,75,4.948836,-2.779894,3852
tano,75,-6.1022468,1.9971125,3853
kunu,75,-3.1185224,3.7278743,3854
patetere,75,5.0851226,-2.6407208,3855
korere,75,-1.797088,0.8971135,3856
paora_ropiha,75,6.17684,2.6808398,3857
wiienua,75,-5.0335493,4.882859,3858
kakenga,75,-4.3554797,-0.5988555,3859
huke,75,5.782075,2.8457637,3860
rapihana,75,7.2165866,1.0738536,3861
kotona,75,0.26918438,0.7272951,3862
ikonei,75,-2.0489655,1.5215856,3863
puhipi,75,6.1983685,-0.7302773,3864
ruiha,75,-4.2544193,-4.393043,3865
pahia,75,-3.3901348,-3.0959585,3866
aku_kupu_ruarua,75,1.2440127,2.0862617,3867
tuke,75,4.823767,-2.5856628,3868
kouto,75,-1.1633518,1.9043311,3869
whakorekore,75,-1.662891,2.6635675,3870
pirika,75,8.300685,-1.6243408,3871
whakarua,75,-3.3938813,-5.639677,3872
iitu,75,-6.8351293,3.6170902,3873
aunihi,75,2.0558264,-5.4748282,3874
neri,75,7.136393,0.15158866,3875
rotomahana,75,4.663981,-3.4393594,3876
akaroa,75,3.7648516,-0.88213634,3877
rangiaohia,75,6.003801,-2.481241,3878
kanataraka,75,-1.8167521,5.31171,3879
muriwhenua,75,7.012147,-2.2207916,3880
mora,74,-5.227106,2.1386402,3881
tapatapahia,74,-0.90997994,-5.554405,3882
wharepapa,74,6.0896063,-1.8087354,3883
manaena,74,6.9563894,1.6997694,3884
iona,74,-4.6439686,3.5745537,3885
kautanga,74,-2.855763,1.4026713,3886
rakiraki,74,2.208186,-5.8228927,3887
porana,74,1.7867804,0.10664723,3888
hokitika,74,4.323762,-0.2670836,3889
raniera_erihana,74,6.6803937,1.4194758,3890
moaua,74,-2.1082795,-4.4529796,3891
ahuahu,74,5.74089,-3.3408353,3892
rameka,74,7.3051534,0.16475789,3893
whakaarotanga,74,-2.089235,1.9363205,3894
nge,74,0.7341829,-1.3728635,3895
kokako,74,3.803472,-2.710928,3896
papurona,74,-1.2611457,-2.1091266,3897
pohara,74,0.016397368,-1.2591723,3898
whakatangata,74,-1.4480623,-2.0120559,3899
paki_paki,74,3.1083224,-0.7623664,3900
mananga,74,-2.0692708,4.26742,3901
koatoa,74,-4.178831,3.5432665,3902
waara,74,-2.297539,-3.525797,3903
hape_renata,74,6.2413917,2.9394224,3904
tauru,74,6.024317,-2.982845,3905
teretere,74,-1.52844,-4.544025,3906
rewi_maniapoto,74,4.303108,0.5308918,3907
pauro,74,7.5121474,0.31592658,3908
rongowhakaata,74,3.9712167,-1.3081162,3909
airarapa,74,1.6703922,1.2279145,3910
pataka,74,0.6084892,-4.694589,3911
karakiatia,73,-1.0263569,-2.0653474,3912
ngaati_porou,73,2.6203022,0.76639724,3913
whakaneke,73,-1.0612668,3.3087175,3914
mamaku,73,6.4492517,-2.781967,3915
makariui,73,1.6055124,3.117506,3916
onu,73,-6.667123,1.9008272,3917
maunga_teitei,73,-2.8953567,-5.968699,3918
haera,73,-1.0837522,-1.2352278,3919
weri,73,0.06456439,-4.250552,3920
tura,73,0.7284027,0.19686918,3921
huuru,73,-4.16397,-4.1363807,3922
tewha,73,3.1960247,-3.4097257,3923
maoei,73,1.6217499,1.8069617,3924
whakatikatikaia,73,-1.1289277,3.8592668,3925
kenata,73,5.424578,3.320787,3926
winihi,73,1.5215867,-7.42571,3927
parakaia,73,7.7231474,-1.2436134,3928
atene,73,4.0754824,0.7465825,3929
oei,73,-2.875245,1.4190518,3930
okahu,73,6.412888,-3.0063832,3931
hatini,73,2.788384,-5.9561176,3932
tahutahu,73,-1.8754053,-5.5965457,3933
taha_katau,73,-2.3262463,-4.1813235,3934
kami,73,-4.224242,3.6361542,3935
rewhetenete,73,4.161817,2.28066,3936
tihe_mauri,73,2.3217874,0.23189248,3937
kaui,73,3.909853,-4.2315054,3938
pakirikiri,73,3.4425664,1.4381868,3939
eopata,73,6.6640677,0.8067791,3940
ewaru,73,-6.218502,-3.4590924,3941
kanapa,73,-1.5998737,-5.2348533,3942
nikau,73,3.253157,-4.849078,3943
rote_wai,72,-2.7568095,-4.541188,3944
whakamine,72,1.591967,-6.260462,3945
atimara,72,-4.271226,-4.2098393,3946
penatia,72,-3.3432286,2.5882275,3947
raiha,72,5.6484575,1.2892407,3948
reiia,72,-6.350421,2.0700622,3949
karangaranga,72,5.1151986,-1.9967228,3950
rangiheuea,72,6.378736,1.9416616,3951
wari,72,0.19511059,1.6633551,3952
kenehi,72,3.7157478,1.1948597,3953
whitianga,72,6.52064,-3.336238,3954
tahi_waa,72,-5.9138556,0.8826345,3955
kiipu,72,-3.3572586,2.7398667,3956
purotu,72,-0.5814317,-3.8953798,3957
auu,72,-6.364482,4.032781,3958
hoani_taipua,72,4.3284826,2.8710127,3959
rongomai,72,3.50461,-1.533021,3960
poai,72,0.025357513,0.48370564,3961
koea,72,-6.0957665,-3.0915177,3962
pukeko,72,4.8616586,-1.984316,3963
pota,72,1.7069092,-2.3715389,3964
itaua,72,0.03137093,1.6491858,3965
tangita,72,-4.48867,-0.116247036,3966
rangihiroa,72,5.8291306,1.5526823,3967
kopikopiko,72,-2.2586224,-5.2310023,3968
minitatanga,72,-2.5057793,2.0312183,3969
ngaiwi,72,3.0082479,1.2948563,3970
keihi,72,1.5860053,-0.8347817,3971
paunatia,72,1.9354069,-4.3987694,3972
remu,72,1.1708746,-6.927673,3973
meneti_meneti,71,1.9147552,-0.9846558,3974
hirahira_noa,71,0.40708753,-5.405324,3975
rotoiti,71,5.7103624,-2.112231,3976
whakatopu,71,-0.4588448,3.2983348,3977
pukapaka,71,-0.889138,2.8033154,3978
ohonga,71,-1.3367285,-2.227727,3979
kihai_taro,71,-4.9442945,-1.2525978,3980
haupu,71,-2.439906,-5.186381,3981
pahura,71,7.061295,1.1951883,3982
whakaue,71,3.8686507,-0.6755993,3983
inaiauei,71,-4.4945126,1.8493241,3984
puriri,71,7.8036485,-1.600746,3985
patuki,71,-1.2020112,-0.21785529,3986
tutara,71,-1.8091125,1.9009944,3987
aikato,71,4.0332336,-1.0746044,3988
heremia,71,8.510762,-0.16850583,3989
opunake,71,3.5840094,-0.35263076,3990
hoeta,71,6.4244065,-0.5300586,3991
manuhiri_tuarangi,71,0.50080866,-1.6485578,3992
mamau,71,0.38758725,-5.593908,3993
whakawaia,71,-4.711367,-0.8135475,3994
hairuha,71,-0.43974757,-2.2496028,3995
emepaea,71,-2.0250738,-0.8743082,3996
rangimarire,71,-2.62737,0.1690196,3997
aea,71,-5.7344966,2.6197512,3998
kuu,71,-7.031207,1.5013086,3999
rou,71,3.162731,-3.197974,4000
urungi,71,-1.7507899,-3.9513574,4001
kiingi_mahuta,71,2.1653576,2.2920628,4002
rua_tekau_rima,71,-6.7710986,-2.2771466,4003
whakaranu,71,1.5751313,-6.532883,4004
atua_tatou_piringa,71,3.5098958,1.2643733,4005
maau,71,1.1829944,1.9652771,4006
oie,71,-6.5838757,2.4405975,4007
ruo,71,-5.0773253,4.254097,4008
tohutohungia,71,-3.56971,0.5005091,4009
topa,71,-0.8098496,-0.5004458,4010
kurupae,71,-2.2415307,-4.192707,4011
awamutu,71,4.542479,-1.6399107,4012
kapane,71,-4.0778155,-4.1917048,4013
whakahaunga,71,-3.386955,0.13880774,4014
tuhokairangi,71,6.654842,2.7333908,4015
uti,71,-4.9048877,3.9224792,4016
amia,70,-4.9731236,-3.3496017,4017
peke_paraikete,70,4.233799,-6.9209857,4018
haranga,70,-5.920537,-1.1170074,4019
whakahuatanga,70,-0.63832444,2.7933857,4020
whakanekehia,70,1.380662,2.9344654,4021
haaku,70,1.765802,1.1011608,4022
miri,70,-0.37515324,-6.1907544,4023
popi,70,-1.5471611,-0.6009655,4024
tanguru,70,7.1493497,0.49919474,4025
ikeike,70,-1.5772506,-6.053,4026
honore_timi_kara,70,2.2628372,3.6699374,4027
ponei,70,-5.883362,4.2058673,4028
keri_koura,70,-0.43741068,-5.801481,4029
whaie,70,-5.4401965,2.3112078,4030
hiahia_koutou_meiha_hutu,70,0.5958377,0.5467433,4031
paro,70,2.785789,-4.776345,4032
hiako_kau,70,3.588669,-6.288324,4033
nara,70,-0.59794706,1.8690574,4034
iraro,70,-1.3307751,2.0214796,4035
anahe,70,1.0737795,-7.2982073,4036
uke,70,-6.129069,3.1634285,4037
kakariki,70,2.9311993,-3.9697852,4038
atoa,70,-4.7221036,3.9204857,4039
titu,70,-7.023515,2.9823856,4040
teriei,70,-1.6603276,2.0859296,4041
haata,70,3.0633996,-2.5862064,4042
inahara,70,-5.037978,2.304236,4043
tiao,70,-4.260161,3.9718964,4044
haira,70,4.2300057,-4.8236537,4045
ruanui,70,3.4147918,0.363896,4046
whakarau,70,-4.0500045,-1.7959305,4047
hurihanga,70,-2.81065,-5.71051,4048
atau,70,-2.2960587,1.0366104,4049
miniti,70,-5.1709933,-2.9963236,4050
heitiki,70,0.3905186,-4.0826397,4051
renata_tamakihikurangi,70,5.9968424,2.546515,4052
taratoa,70,7.59792,0.9285764,4053
otautahi,70,2.68552,0.03745559,4054
marietanga,70,-3.8045747,-0.28961676,4055
tamaihotua,70,7.008377,2.2975595,4056
ringihia,70,-1.2073905,-6.699512,4057
porokoru,70,6.1737742,0.7704042,4058
pitara,70,-1.8593488,-4.1188226,4059
kaiwhakamaori,69,0.5778805,3.8191714,4060
kapana,69,2.8445253,-6.4467983,4061
taurua,69,6.141381,-2.7403443,4062
ohu,69,3.5602062,-2.5791352,4063
whaka_aro,69,-2.0972815,1.2640747,4064
koiero,69,-3.575306,2.7373803,4065
paora_kaitangata,69,6.0886974,2.3980224,4066
makau,69,-0.250569,-3.4643831,4067
itana,69,3.0153174,0.15347078,4068
heti,69,2.47488,-1.9745722,4069
iaki,69,-3.6997187,1.9006603,4070
tenia,69,-3.793364,2.654277,4071
timatatanga,69,-0.4981584,2.2923617,4072
koroki,69,-0.0139404405,-2.523787,4073
teiti,69,-5.0621943,-4.8935394,4074
wheima,69,-5.507992,4.5096745,4075
hapati,69,-2.4651136,-1.6214648,4076
amohia,69,-1.6549938,-3.208695,4077
kaituhi,69,5.4359584,0.34857324,4078
whakariteritenga,69,-2.2315762,4.257125,4079
tauira_poto,69,1.9408191,2.0531883,4080
arapawa,69,3.1304235,2.3966677,4081
mihia,69,-0.88845015,-0.6088698,4082
tetere,69,-0.797059,-2.7646425,4083
ahea,69,-4.7491755,0.80958414,4084
rima_herengi,69,-6.472209,0.0029385444,4085
tiwene,69,-1.2681125,-1.3962972,4086
tuturi,69,-0.45763484,-3.1013021,4087
tainga_reo,69,-5.7523065,1.0937927,4088
ruhiana,69,-4.848271,-3.8397841,4089
whakamomona,69,-0.9129443,-6.9584017,4090
kataina,69,-4.201154,0.6787609,4091
